latitude,longitude,month,hour,day,severity,weather_3.0,weather_4.0,weather_5.0,weather_6.0,weather_7.0,weather_10.0,weather_98.0,weather_99.0,road_cond_2,road_cond_3,road_cond_6,road_cond_7,road_cond_8,road_cond_9,road_cond_98,road_cond_99,season_spring,season_summer,season_winter
40.603911,-75.337969,3,,7,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.715792,-77.934009,3,,5,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.059528,-80.358613,3,,7,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.785322,-77.006918,3,,5,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.383444,-79.894778,3,,4,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.843581,-75.661618,3,,7,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.727389,-75.25712,3,,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.939134,-79.547004,3,,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.060504,-75.431556,3,,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
39.995311,-79.851943,3,,5,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.911541,-77.282768,3,,6,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.451316,-79.273876,3,,7,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
39.928809,-79.69858,3,,6,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.915842,-80.064497,3,,7,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.040914,-75.312583,3,,6,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.696816,-75.225473,3,,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
40.880599,-75.12435,3,,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.658662,-76.740887,3,,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.296158,-75.580314,3,,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.898541,-77.888156,3,,7,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.418534,-75.863961,3,,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.134296,-77.016333,3,,3,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.549699,-79.654553,3,,5,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.820403,-76.817311,3,,7,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.913361,-79.366163,3,,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
39.744089,-76.024328,3,,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.478109,-79.85222,3,,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.205319,-75.447386,3,,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.201221,-79.170584,3,,4,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.881565,-77.407414,3,,5,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.510873,-75.503066,3,,7,8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.275475,-80.133834,3,,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.969569,-79.016448,3,,4,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.035671,-76.326725,3,,6,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.260953,-74.857007,3,,6,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.484551,-78.391379,3,,6,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.82768,-77.956441,3,,6,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.340402,-80.328215,3,,4,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.012146,-76.67279,3,,4,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.004675,-76.716228,3,,2,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
39.929569,-75.989672,3,,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
42.260065,-79.780589,3,,5,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.400256,-80.248018,3,,7,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.115123,-76.239744,3,,7,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
40.55697,-75.998025,2,,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
40.4613,-79.812863,3,,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.799359,-78.003956,3,,5,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.715339,-79.750931,3,,7,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
39.94,-76.714886,3,,6,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.363727,-75.698229,3,,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.791415,-77.010933,3,,4,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.005928,-75.76287,3,,6,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.524099,-79.72928,3,,6,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.839535,-75.735415,3,,6,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
41.09327,-79.3211,3,,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.360243,-75.572721,3,,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.905619,-76.479259,3,,6,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.789626,-76.306562,3,,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.834293,-80.370865,3,,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.182254,-75.702366,3,,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.378975,-78.963804,3,,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.333903,-76.096035,3,,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.027138,-76.425196,3,,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.144329,-80.309842,3,,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.491179,-77.749808,3,,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.014936,-79.035953,3,,2,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.141318,-77.527194,3,,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.333665,-76.095203,3,,3,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.062275,-76.320755,3,,6,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.37142,-79.661039,3,,5,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.608533,-79.033916,3,,5,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.993934,-76.404678,3,,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.523181,-78.815633,3,,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.493509,-80.311701,3,,6,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.044889,-76.871077,3,,5,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.355978,-75.139191,3,,6,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.030164,-75.499248,3,,5,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
39.755903,-79.924182,3,,5,8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.805001,-76.296126,3,,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
39.873818,-75.505173,2,,6,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
40.141594,-78.961387,3,,5,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.925138,-75.663881,3,,5,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.486381,-75.785425,3,,5,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.405705,-75.486368,3,,6,8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.221008,-75.453149,3,,7,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.951521,-76.616799,3,,6,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.430893,-75.350868,4,,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.247333,-80.46175,4,,3,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
41.879241,-80.292058,3,,6,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
40.585583,-79.875652,3,,1,3,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.265341,-78.847668,3,,6,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.301123,-80.15775,3,,3,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
39.984118,-78.477024,3,,4,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.348847,-79.732344,3,,5,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.198481,-80.369858,3,,5,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.370801,-80.07351,3,,6,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.561595,-75.81644,4,,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.914341,-77.712556,3,,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.97293,-77.122473,3,,4,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.932628,-80.225135,3,,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.096044,-77.182705,3,,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.452914,-78.337289,3,,4,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.290441,-75.083291,4,,4,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
40.459726,-78.473546,3,,4,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.847242,-75.622184,3,,4,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.960927,-79.136387,4,,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.342144,-75.622362,4,,4,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
40.288156,-77.138573,4,,5,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
40.564733,-75.50591,4,,4,3,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
39.806643,-79.782973,3,,6,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.779538,-75.459898,4,,6,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.585953,-75.427111,4,,2,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
40.645058,-75.513906,2,,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
39.857911,-79.816867,3,,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.195043,-77.099505,3,,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.471714,-79.76524,4,,7,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.835961,-76.294383,3,,4,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
41.177668,-76.60306,4,,7,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.625857,-80.158722,3,,5,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.54713,-76.826225,4,,6,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.47517,-80.006616,4,,7,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.888644,-79.389731,4,,5,3,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
40.764608,-79.619244,4,,7,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.606968,-79.763509,3,,3,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.055746,-75.59672,3,,5,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.192514,-77.434479,3,,7,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.183682,-76.846966,4,,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.054437,-75.854052,4,,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
42.064182,-80.171719,4,,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.174242,-75.507385,4,,4,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
41.258336,-76.379134,4,,4,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
40.876663,-76.590754,4,,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.442148,-79.806856,4,,1,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.15673,-75.858112,4,,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
39.913514,-75.362351,3,,7,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.793118,-76.12913,4,,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.948634,-78.29133,4,,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.224048,-75.249064,3,,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.412697,-75.464297,3,,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
41.569562,-75.794504,4,,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.408068,-75.481424,3,,4,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.20344,-80.248108,4,,6,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
40.317442,-79.586986,4,,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
39.886505,-79.545532,4,,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.205359,-75.22356,4,,1,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
39.853192,-75.640848,4,,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.365653,-76.627123,3,,3,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.141839,-77.086828,4,,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.48258,-75.740972,4,,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
39.888049,-79.044376,4,,5,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.152514,-75.151825,3,,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.521642,-75.267316,4,,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.294429,-75.277235,3,,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
39.827479,-79.766098,3,,6,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.768386,-75.817008,4,,1,9,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.089026,-80.014405,4,,6,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
40.294502,-79.670631,4,,2,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.106833,-75.494315,4,,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.975238,-77.791565,4,,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
39.853818,-75.499239,4,,6,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
40.535518,-76.411409,3,,7,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
39.730959,-76.474862,3,,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.134911,-79.923163,4,,5,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.034431,-78.560886,3,,7,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.261805,-79.979709,4,,4,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
40.426021,-75.272828,4,,1,3,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
41.266386,-76.469703,4,,6,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
40.756246,-79.648314,4,,1,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.413073,-79.002529,4,,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.186321,-79.168351,4,,7,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.626869,-78.854124,4,,1,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.699611,-76.366107,4,,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.033871,-76.380406,4,,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.797769,-76.629408,4,,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.792471,-77.074369,4,,6,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
40.770336,-75.241932,4,,1,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.988174,-79.124206,4,,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.480795,-79.992721,4,,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.248333,-75.090451,3,,6,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.673239,-79.112498,3,,4,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.525065,-80.344474,3,,5,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.157475,-79.477296,4,,4,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.00671,-76.525192,4,,7,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.101489,-75.601193,1,,7,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
40.49037,-79.876143,4,,5,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
40.209949,-78.968113,1,,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
40.079396,-75.461775,4,,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.278028,-75.078,4,,7,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.459501,-79.999417,4,,4,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
41.463432,-75.359223,4,,4,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.372922,-79.795171,3,,5,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.234293,-79.97356,4,,7,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
39.892906,-79.804036,4,,1,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.171105,-76.552783,4,,5,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.578668,-79.159422,4,,6,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
39.873561,-79.265561,4,,7,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
39.963889,-76.938103,4,,5,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.051392,-79.908586,4,,1,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.153507,-79.000187,4,,1,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.771018,-76.369809,4,,6,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.358821,-75.140458,4,,7,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.468136,-79.705845,4,,7,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.733446,-77.248664,4,,4,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.009316,-76.732357,4,,7,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.272681,-75.771658,4,,5,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.318689,-75.558909,4,,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.143131,-77.010389,4,,7,4,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
41.348058,-80.013884,4,,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.797145,-80.106946,4,,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.146093,-75.010475,3,,1,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.815353,-76.335144,4,,4,8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.583964,-75.654162,4,,1,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.586777,-76.410899,4,,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.361074,-79.990953,4,,4,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
41.007475,-76.550866,3,,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.750229,-76.44873,4,,4,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.698905,-76.254513,4,,4,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.913748,-75.670933,4,,5,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.755276,-75.63614,4,,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.703544,-75.985823,4,,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.239278,-75.330694,4,,6,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.100599,-77.809032,4,,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.059361,-79.666189,4,,7,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
42.187376,-79.830957,4,,7,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.928101,-79.67908,4,,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.264321,-76.43857,4,,4,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.342916,-80.123946,4,,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.976301,-80.286559,4,,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
39.858411,-76.691779,4,,1,4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.004796,-76.738319,4,,6,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.159367,-75.475738,4,,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.664936,-78.577588,4,,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.753245,-79.653728,4,,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.551213,-77.960759,4,,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.178133,-76.860294,4,,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.655283,-80.073359,4,,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.263459,-76.477133,4,,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.854021,-76.566834,4,,5,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.293529,-75.138226,4,,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.258452,-76.992409,3,,7,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
39.826598,-79.767401,4,,7,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
39.839101,-76.706424,4,,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
39.802628,-76.677569,4,,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.536401,-80.124571,4,,6,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.277323,-75.205331,4,,6,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
41.203683,-79.543263,4,,3,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
40.553746,-79.814654,4,,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
